Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: perspective_taking,Store: emotion_contagion,Store: online_simulation,Store: peripheral_responsivity,Store: proximal_responsivity,Store: CE,Store: AE
34,1681765914731,17/04/2023 21:11:54,1681769514731,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Q0_Attention_Check,6,object-16,17,4,21,6,6,38,16
35,1681765914737,17/04/2023 21:11:54,1681769514737,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,4,,,Q0_Attention_Check,6,object-16,17,4,21,6,6,38,16
36,1681765914742,17/04/2023 21:11:54,1681769514742,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,"**I am usually objective when I watch a film or play, and I don’t often get completely caught up in it.**",response,value,Disagree,,,Q2_AE_Peripheral_Responsivity_R,2,object-6,17,4,21,6,6,38,16
37,1681765914748,17/04/2023 21:11:54,1681769514748,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,"**I am usually objective when I watch a film or play, and I don’t often get completely caught up in it.**",response,quantised,2,,,Q2_AE_Peripheral_Responsivity_R,2,object-6,17,4,21,6,6,38,16
38,1681765914754,17/04/2023 21:11:54,1681769514754,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I often get emotionally involved with my friends’ problems.**,response,value,Disagree,,,Q7_AE_Proximal_Responsivity,8,object-21,17,4,21,6,6,38,16
39,1681765914761,17/04/2023 21:11:54,1681769514761,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I often get emotionally involved with my friends’ problems.**,response,quantised,2,,,Q7_AE_Proximal_Responsivity,8,object-21,17,4,21,6,6,38,16
40,1681765914767,17/04/2023 21:11:54,1681769514767,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,value,Disagree,,,Q1_CE_Online_Simulation_R,1,object-5,17,4,21,6,6,38,16
41,1681765914773,17/04/2023 21:11:54,1681769514773,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,quantised,2,,,Q1_CE_Online_Simulation_R,1,object-5,17,4,21,6,6,38,16
42,1681765914779,17/04/2023 21:11:54,1681769514779,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,value,Agree,,,Q4_CE_Online_Simulation,4,object-12,17,4,21,6,6,38,16
43,1681765914785,17/04/2023 21:11:54,1681769514785,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,quantised,3,,,Q4_CE_Online_Simulation,4,object-12,17,4,21,6,6,38,16
44,1681765914791,17/04/2023 21:11:54,1681769514791,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I can pick up quickly if someone says one thing but means another.**,response,value,Agree,,,Q16_CE_Perpective_Taking,7,object-39,29,10,24,10,12,53,32
45,1681765914797,17/04/2023 21:11:54,1681769514797,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I can pick up quickly if someone says one thing but means another.**,response,quantised,3,,,Q16_CE_Perpective_Taking,7,object-39,29,10,24,10,12,53,32
46,1681765914805,17/04/2023 21:11:54,1681769514805,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,value,Disagree,,,Q11_AE_Peripheral_Responsivity,2,object-29,29,10,24,10,12,53,32
47,1681765914811,17/04/2023 21:11:54,1681769514811,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,quantised,2,,,Q11_AE_Peripheral_Responsivity,2,object-29,29,10,24,10,12,53,32
48,1681765914818,17/04/2023 21:11:54,1681769514818,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I can easily tell if someone else wants to enter a conversation.**,response,value,Agree,,,Q15_CE_Perpective_Taking,6,object-37,29,10,24,10,12,53,32
49,1681765914824,17/04/2023 21:11:54,1681769514824,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I can easily tell if someone else wants to enter a conversation.**,response,quantised,3,,,Q15_CE_Perpective_Taking,6,object-37,29,10,24,10,12,53,32
50,1681765914833,17/04/2023 21:11:54,1681769514833,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,value,Agree,,,Q20_CE_Perpective_Taking,11,object-70,29,10,24,10,12,53,32
51,1681765914839,17/04/2023 21:11:54,1681769514839,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,quantised,3,,,Q20_CE_Perpective_Taking,11,object-70,29,10,24,10,12,53,32
52,1681765914846,17/04/2023 21:11:54,1681769514846,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,value,Strongly Agree,,,Q13_AE_Emotion_Contagion,4,object-33,29,10,24,10,12,53,32
53,1681765914853,17/04/2023 21:11:54,1681769514853,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,quantised,4,,,Q13_AE_Emotion_Contagion,4,object-33,29,10,24,10,12,53,32
54,1681765914860,17/04/2023 21:11:54,1681769514860,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I am good at predicting how someone will feel.**,response,value,Agree,,,Q19_CE_Perpective_Taking,10,object-45,29,10,24,10,12,53,32
55,1681765914867,17/04/2023 21:11:54,1681769514867,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I am good at predicting how someone will feel.**,response,quantised,3,,,Q19_CE_Perpective_Taking,10,object-45,29,10,24,10,12,53,32
56,1681765914875,17/04/2023 21:11:54,1681769514875,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I find it easy to put myself in somebody else’s shoes.**,response,value,Agree,,,Q18_CE_Online_Simulation,9,object-43,29,10,24,10,12,53,32
57,1681765914882,17/04/2023 21:11:54,1681769514882,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I find it easy to put myself in somebody else’s shoes.**,response,quantised,3,,,Q18_CE_Online_Simulation,9,object-43,29,10,24,10,12,53,32
58,1681765914890,17/04/2023 21:11:54,1681769514890,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I get very upset when I see someone cry.**,response,value,Agree,,,Q12_AE_Proximal_Responsivity,3,object-31,29,10,24,10,12,53,32
59,1681765914899,17/04/2023 21:11:54,1681769514899,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**I get very upset when I see someone cry.**,response,quantised,3,,,Q12_AE_Proximal_Responsivity,3,object-31,29,10,24,10,12,53,32
60,1681765914906,17/04/2023 21:11:54,1681769514906,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**It affects me very much when one of my friends seems upset.**,response,value,Agree,,,Q10_AE_Proximal_Responsivity,1,object-27,29,10,24,10,12,53,32
61,1681765914913,17/04/2023 21:11:54,1681769514913,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**It affects me very much when one of my friends seems upset.**,response,quantised,3,,,Q10_AE_Proximal_Responsivity,1,object-27,29,10,24,10,12,53,32
62,1681765914921,17/04/2023 21:11:54,1681769514921,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**It worries me when others are worrying and panicky.**,response,value,Disagree,,,Q14_AE_Emotion_Contagion,5,object-35,29,10,24,10,12,53,32
63,1681765914929,17/04/2023 21:11:54,1681769514929,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**It worries me when others are worrying and panicky.**,response,quantised,2,,,Q14_AE_Emotion_Contagion,5,object-35,29,10,24,10,12,53,32
64,1681765914936,17/04/2023 21:11:54,1681769514936,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**It is hard for me to see why some things upset people so much.**,response,value,Agree,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,29,10,24,10,12,53,32
65,1681765914944,17/04/2023 21:11:54,1681769514944,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 3,4ai8ku,4,**It is hard for me to see why some things upset people so much.**,response,quantised,3,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,29,10,24,10,12,53,32
66,1681765914956,17/04/2023 21:11:54,1681769514956,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,perspective_taking,response,score,29,,,,,,,,,,,,
67,1681765914966,17/04/2023 21:11:54,1681769514966,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,emotion_contagion,response,score,10,,,,,,,,,,,,
68,1681765914973,17/04/2023 21:11:54,1681769514973,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,online_simulation,response,score,24,,,,,,,,,,,,
69,1681765914980,17/04/2023 21:11:54,1681769514980,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,peripheral_responsivity,response,score,10,,,,,,,,,,,,
70,1681765914987,17/04/2023 21:11:54,1681769514987,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,proximal_responsivity,response,score,12,,,,,,,,,,,,
71,1681765914994,17/04/2023 21:11:54,1681769514994,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,CE,response,score,53,,,,,,,,,,,,
72,1681765915001,17/04/2023 21:11:55,1681769515001,1,17/04/2023 23:11:55,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,AE,response,score,32,,,,,,,,,,,,
73,1681765915008,17/04/2023 21:11:55,1681769515008,1,17/04/2023 23:11:55,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,,,,END,,,,,,,,,,,,
1,1681808184847,18/04/2023 08:56:24,1681811784847,1,18/04/2023 10:56:24,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,,,,BEGIN,,,,,,,,,,,,
2,1681808900852,18/04/2023 09:08:20,1681812500852,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I get very upset when I see someone cry.**,response,value,Agree,,,Q12_AE_Proximal_Responsivity,3,object-31,15,3,4,7,6,19,16
3,1681808900852,18/04/2023 09:08:20,1681812500852,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I get very upset when I see someone cry.**,response,quantised,3,,,Q12_AE_Proximal_Responsivity,3,object-31,15,3,4,7,6,19,16
4,1681808900853,18/04/2023 09:08:20,1681812500853,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I can easily tell if someone else wants to enter a conversation.**,response,value,Strongly Agree,,,Q15_CE_Perpective_Taking,6,object-37,15,3,4,7,6,19,16
5,1681808900854,18/04/2023 09:08:20,1681812500854,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I can easily tell if someone else wants to enter a conversation.**,response,quantised,4,,,Q15_CE_Perpective_Taking,6,object-37,15,3,4,7,6,19,16
6,1681808900854,18/04/2023 09:08:20,1681812500854,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It is hard for me to see why some things upset people so much.**,response,value,Strongly Disagree,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,15,3,4,7,6,19,16
7,1681808900855,18/04/2023 09:08:20,1681812500855,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It is hard for me to see why some things upset people so much.**,response,quantised,1,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,15,3,4,7,6,19,16
8,1681808900855,18/04/2023 09:08:20,1681812500855,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,value,Disagree,,,Q13_AE_Emotion_Contagion,4,object-33,15,3,4,7,6,19,16
9,1681808900856,18/04/2023 09:08:20,1681812500856,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,quantised,2,,,Q13_AE_Emotion_Contagion,4,object-33,15,3,4,7,6,19,16
10,1681808900857,18/04/2023 09:08:20,1681812500857,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I find it easy to put myself in somebody else’s shoes.**,response,value,Strongly Agree,,,Q18_CE_Online_Simulation,9,object-43,15,3,4,7,6,19,16
11,1681808900857,18/04/2023 09:08:20,1681812500857,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I find it easy to put myself in somebody else’s shoes.**,response,quantised,4,,,Q18_CE_Online_Simulation,9,object-43,15,3,4,7,6,19,16
12,1681808900858,18/04/2023 09:08:20,1681812500858,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am good at predicting how someone will feel.**,response,value,Strongly Agree,,,Q19_CE_Perpective_Taking,10,object-45,15,3,4,7,6,19,16
13,1681808900859,18/04/2023 09:08:20,1681812500859,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am good at predicting how someone will feel.**,response,quantised,4,,,Q19_CE_Perpective_Taking,10,object-45,15,3,4,7,6,19,16
14,1681808900859,18/04/2023 09:08:20,1681812500859,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,value,Strongly Agree,,,Q20_CE_Perpective_Taking,11,object-70,15,3,4,7,6,19,16
15,1681808900860,18/04/2023 09:08:20,1681812500860,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,quantised,4,,,Q20_CE_Perpective_Taking,11,object-70,15,3,4,7,6,19,16
16,1681808900860,18/04/2023 09:08:20,1681812500860,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It affects me very much when one of my friends seems upset.**,response,value,Agree,,,Q10_AE_Proximal_Responsivity,1,object-27,15,3,4,7,6,19,16
17,1681808900861,18/04/2023 09:08:20,1681812500861,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It affects me very much when one of my friends seems upset.**,response,quantised,3,,,Q10_AE_Proximal_Responsivity,1,object-27,15,3,4,7,6,19,16
18,1681808900862,18/04/2023 09:08:20,1681812500862,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It worries me when others are worrying and panicky.**,response,value,Strongly Disagree,,,Q14_AE_Emotion_Contagion,5,object-35,15,3,4,7,6,19,16
19,1681808900862,18/04/2023 09:08:20,1681812500862,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It worries me when others are worrying and panicky.**,response,quantised,1,,,Q14_AE_Emotion_Contagion,5,object-35,15,3,4,7,6,19,16
20,1681808900863,18/04/2023 09:08:20,1681812500863,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,value,Agree,,,Q11_AE_Peripheral_Responsivity,2,object-29,15,3,4,7,6,19,16
21,1681808900864,18/04/2023 09:08:20,1681812500864,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,quantised,3,,,Q11_AE_Peripheral_Responsivity,2,object-29,15,3,4,7,6,19,16
22,1681808900864,18/04/2023 09:08:20,1681812500864,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I can pick up quickly if someone says one thing but means another.**,response,value,Agree,,,Q16_CE_Perpective_Taking,7,object-39,15,3,4,7,6,19,16
23,1681808900865,18/04/2023 09:08:20,1681812500865,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I can pick up quickly if someone says one thing but means another.**,response,quantised,3,,,Q16_CE_Perpective_Taking,7,object-39,15,3,4,7,6,19,16
24,1681808900866,18/04/2023 09:08:20,1681812500866,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can tell if someone is masking their true emotion.**,response,value,Agree,,,Q26_CE_Perpective_Taking,6,object-57,38,3,13,9,10,51,22
